acc,accuracy,allowed_responses,average_response_time,avg_rt,background,bidi,break_if,canvas_backend,column_order,compensation,coordinates,correct,correct__keyboard_response,correct_keyboard_response,correct_response,count__keyboard_response,count__sketchpad,count_blank_screen,count_delay,count_experiment,count_getting_started,count_keyboard_response,count_logger,count_loop,count_sequence,count_sketchpad,count_stim_pres,count_welcome,cycles,delay_delay,description,duration,flush,font_bold,font_family,font_italic,font_size,foreground,freq,height,item,jitter,jitter_mode,keyboard_backend,length,mouse_backend,note,order,repeat,repeat_cycle,reset_variables,resp,response,response__keyboard_response,response__sketchpad,response_keyboard_response,response_sketchpad,response_time,response_time__keyboard_response,response_time__sketchpad,response_time_keyboard_response,response_time_sketchpad,response_time_welcome,response_welcome,sampler_backend,start,start_response_interval,subject_nr,subject_parity,synth_backend,time__keyboard_response,time__sketchpad,time_blank_screen,time_delay,time_experiment,time_getting_started,time_keyboard_response,time_logger,time_loop,time_sequence,time_sketchpad,time_stim_pres,time_welcome,timeout,title,width
"88.6363636364","88.6363636364","NA","544","544","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","87","NA","87","NA","0","0","NA","87","0","87","NA","87","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","aplard","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","547","547","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","171752","NA","172301","NA","2317","NA","NA","173301","2318","171750","NA","171752","NA","NA","Experience_test","1024"
"88.7640449438","88.7640449438","NA","544","544","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","88","NA","88","NA","0","0","NA","88","0","88","NA","88","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","smer","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","485","485","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","173673","NA","174160","NA","2317","NA","NA","175160","2318","173671","NA","173673","NA","NA","Experience_test","1024"
"88.8888888889","88.8888888889","NA","544","544","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","89","NA","89","NA","0","0","NA","89","0","89","NA","89","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","desait","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","547","547","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","175547","NA","176097","NA","2317","NA","NA","177097","2318","175545","NA","175547","NA","NA","Experience_test","1024"
"89.010989011","89.010989011","NA","544","544","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","90","NA","90","NA","0","0","NA","90","0","90","NA","90","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","côté","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","558","558","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","177457","NA","178017","NA","2317","NA","NA","179017","2318","177455","NA","177457","NA","NA","Experience_test","1024"
"89.1304347826","89.1304347826","NA","544","544","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","91","NA","91","NA","0","0","NA","91","0","91","NA","91","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","hans","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","551","551","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","179391","NA","179945","NA","2317","NA","NA","180945","2318","179389","NA","179391","NA","NA","Experience_test","1024"
"89.247311828","89.247311828","NA","544","544","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","92","NA","92","NA","0","0","NA","92","0","92","NA","92","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","héro","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","532","532","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","181317","NA","181852","NA","2317","NA","NA","182852","2318","181315","NA","181317","NA","NA","Experience_test","1024"
"89.3617021277","89.3617021277","NA","544","544","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","93","NA","93","NA","0","0","NA","93","0","93","NA","93","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","bureau","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","521","521","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","183216","NA","183740","NA","2317","NA","NA","184740","2318","183214","NA","183216","NA","NA","Experience_test","1024"
"89.4736842105","89.4736842105","NA","543","543","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","94","NA","94","NA","0","0","NA","94","0","94","NA","94","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","partie","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","500","500","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","185114","NA","185617","NA","2317","NA","NA","186617","2318","185112","NA","185114","NA","NA","Experience_test","1024"
"88.5416666667","88.5416666667","NA","544","544","black","no","NA","xpyriment","NA","0","relative","0","0","NA","NA","95","NA","95","NA","0","0","NA","95","0","95","NA","95","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","blût","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","o","o","NA","NA","NA","609","609","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","186972","NA","187583","NA","2317","NA","NA","188583","2318","186970","NA","186972","NA","NA","Experience_test","1024"
"88.6597938144","88.6597938144","NA","545","545","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","96","NA","96","NA","0","0","NA","96","0","96","NA","96","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","pasame","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","625","625","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","188975","NA","189602","NA","2317","NA","NA","190602","2318","188973","NA","188975","NA","NA","Experience_test","1024"
"88.7755102041","88.7755102041","NA","544","544","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","97","NA","97","NA","0","0","NA","97","0","97","NA","97","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","agenda","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","499","499","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","191056","NA","191558","NA","2317","NA","NA","192558","2318","191054","NA","191056","NA","NA","Experience_test","1024"
"88.8888888889","88.8888888889","NA","545","545","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","98","NA","98","NA","0","0","NA","98","0","98","NA","98","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","bunker","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","626","626","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","192955","NA","193584","NA","2317","NA","NA","194584","2318","192953","NA","192955","NA","NA","Experience_test","1024"
"89","89","NA","546","546","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","99","NA","99","NA","0","0","NA","99","0","99","NA","99","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","poivre","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","633","633","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","194986","NA","195622","NA","2317","NA","NA","196622","2318","194984","NA","194986","NA","NA","Experience_test","1024"
"89.1089108911","89.1089108911","NA","545","545","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","100","NA","100","NA","0","0","NA","100","0","100","NA","100","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","cire","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","450","450","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","197015","NA","197467","NA","2317","NA","NA","198467","2318","197012","NA","197015","NA","NA","Experience_test","1024"
"89.2156862745","89.2156862745","NA","544","544","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","101","NA","101","NA","0","0","NA","101","0","101","NA","101","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","mots","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","461","461","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","198840","NA","199304","NA","2317","NA","NA","200304","2318","198837","NA","198840","NA","NA","Experience_test","1024"
"89.3203883495","89.3203883495","NA","543","543","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","102","NA","102","NA","0","0","NA","102","0","102","NA","102","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","prid","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","437","437","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","200682","NA","201122","NA","2317","NA","NA","202122","2318","200680","NA","200682","NA","NA","Experience_test","1024"
"89.4230769231","89.4230769231","NA","542","542","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","103","NA","103","NA","0","0","NA","103","0","103","NA","103","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","mait","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","478","478","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","202516","NA","202997","NA","2317","NA","NA","203997","2318","202515","NA","202516","NA","NA","Experience_test","1024"
"88.5714285714","88.5714285714","NA","542","542","black","no","NA","xpyriment","NA","0","relative","0","0","NA","NA","104","NA","104","NA","0","0","NA","104","0","104","NA","104","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","maître","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","e","e","NA","NA","NA","480","480","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","204382","NA","204864","NA","2317","NA","NA","205864","2318","204379","NA","204382","NA","NA","Experience_test","1024"
"88.679245283","88.679245283","NA","543","543","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","105","NA","105","NA","0","0","NA","105","0","105","NA","105","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","falman","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","655","655","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","206236","NA","206894","NA","2317","NA","NA","207894","2318","206234","NA","206236","NA","NA","Experience_test","1024"
"88.785046729","88.785046729","NA","543","543","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","106","NA","106","NA","0","0","NA","106","0","106","NA","106","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","père","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","554","554","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","208264","NA","208820","NA","2317","NA","NA","209820","2318","208262","NA","208264","NA","NA","Experience_test","1024"
"88.8888888889","88.8888888889","NA","542","542","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","107","NA","107","NA","0","0","NA","107","0","107","NA","107","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","qice","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","416","416","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","210206","NA","210625","NA","2317","NA","NA","211625","2318","210204","NA","210206","NA","NA","Experience_test","1024"
"88.9908256881","88.9908256881","NA","542","542","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","108","NA","108","NA","0","0","NA","108","0","108","NA","108","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","caviar","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","555","555","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","212004","NA","212561","NA","2317","NA","NA","213561","2318","212002","NA","212004","NA","NA","Experience_test","1024"
"89.0909090909","89.0909090909","NA","541","541","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","109","NA","109","NA","0","0","NA","109","0","109","NA","109","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","film","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","476","476","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","213950","NA","214429","NA","2317","NA","NA","215429","2318","213948","NA","213949","NA","NA","Experience_test","1024"
"89.1891891892","89.1891891892","NA","541","541","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","110","NA","110","NA","0","0","NA","110","0","110","NA","110","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","raison","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","508","508","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","215810","NA","216320","NA","2317","NA","NA","217320","2318","215808","NA","215810","NA","NA","Experience_test","1024"
"89.2857142857","89.2857142857","NA","541","541","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","111","NA","111","NA","0","0","NA","111","0","111","NA","111","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","bougie","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","486","486","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","217699","NA","218188","NA","2317","NA","NA","219188","2318","217698","NA","217699","NA","NA","Experience_test","1024"
"89.3805309735","89.3805309735","NA","540","540","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","112","NA","112","NA","0","0","NA","112","0","112","NA","112","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","main","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","540","540","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","219582","NA","220125","NA","2317","NA","NA","221125","2318","219579","NA","219582","NA","NA","Experience_test","1024"
"89.4736842105","89.4736842105","NA","539","539","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","113","NA","113","NA","0","0","NA","113","0","113","NA","113","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","pots","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","416","416","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","221525","NA","221944","NA","2317","NA","NA","222944","2318","221523","NA","221525","NA","NA","Experience_test","1024"
"89.5652173913","89.5652173913","NA","538","538","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","114","NA","114","NA","0","0","NA","114","0","114","NA","114","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","revoir","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","416","416","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","223325","NA","223744","NA","2317","NA","NA","224744","2318","223322","NA","223325","NA","NA","Experience_test","1024"
"89.6551724138","89.6551724138","NA","539","539","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","115","NA","115","NA","0","0","NA","115","0","115","NA","115","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","épéche","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","606","606","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","225152","NA","225761","NA","2317","NA","NA","226761","2318","225150","NA","225152","NA","NA","Experience_test","1024"
"89.7435897436","89.7435897436","NA","539","539","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","116","NA","116","NA","0","0","NA","116","0","116","NA","116","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","vens","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","554","554","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","227154","NA","227711","NA","2317","NA","NA","228711","2318","227152","NA","227154","NA","NA","Experience_test","1024"
"89.8305084746","89.8305084746","NA","539","539","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","117","NA","117","NA","0","0","NA","117","0","117","NA","117","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","aplété","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","499","499","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","229117","NA","229619","NA","2317","NA","NA","230619","2318","229114","NA","229116","NA","NA","Experience_test","1024"
"89.9159663866","89.9159663866","NA","537","537","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","118","NA","118","NA","0","0","NA","118","0","118","NA","118","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","aclube","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","380","380","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","231019","NA","231402","NA","2317","NA","NA","232402","2318","231017","NA","231019","NA","NA","Experience_test","1024"
"90","90","NA","537","537","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","119","NA","119","NA","0","0","NA","119","0","119","NA","119","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","hara","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","481","481","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","232808","NA","233292","NA","2317","NA","NA","234292","2318","232805","NA","232808","NA","NA","Experience_test","1024"
"90.0826446281","90.0826446281","NA","536","536","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","120","NA","120","NA","0","0","NA","120","0","120","NA","120","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","zaim","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","383","383","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","234653","NA","235039","NA","2317","NA","NA","236039","2318","234651","NA","234653","NA","NA","Experience_test","1024"
"90.1639344262","90.1639344262","NA","536","536","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","121","NA","121","NA","0","0","NA","121","0","121","NA","121","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","bagues","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","584","584","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","236434","NA","237021","NA","2317","NA","NA","238021","2318","236432","NA","236434","NA","NA","Experience_test","1024"
"90.243902439","90.243902439","NA","536","536","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","122","NA","122","NA","0","0","NA","122","0","122","NA","122","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","jetons","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","529","529","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","238458","NA","238990","NA","2317","NA","NA","239990","2318","238455","NA","238457","NA","NA","Experience_test","1024"
"90.3225806452","90.3225806452","NA","536","536","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","123","NA","123","NA","0","0","NA","123","0","123","NA","123","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","masade","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","563","563","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","240411","NA","240977","NA","2317","NA","NA","241977","2318","240409","NA","240411","NA","NA","Experience_test","1024"
"90.4","90.4","NA","536","536","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","124","NA","124","NA","0","0","NA","124","0","124","NA","124","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","frorse","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","502","502","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","242384","NA","242889","NA","2317","NA","NA","243889","2318","242381","NA","242384","NA","NA","Experience_test","1024"
"90.4761904762","90.4761904762","NA","537","537","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","125","NA","125","NA","0","0","NA","125","0","125","NA","125","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","numéro","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","637","637","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","244304","NA","244944","NA","2317","NA","NA","245944","2318","244302","NA","244304","NA","NA","Experience_test","1024"
"90.5511811024","90.5511811024","NA","536","536","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","126","NA","126","NA","0","0","NA","126","0","126","NA","126","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","accord","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","416","416","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","246351","NA","246770","NA","2317","NA","NA","247770","2318","246349","NA","246351","NA","NA","Experience_test","1024"
"89.84375","89.84375","NA","535","535","black","no","NA","xpyriment","NA","0","relative","0","0","NA","NA","127","NA","127","NA","0","0","NA","127","0","127","NA","127","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","pere","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","o","o","NA","NA","NA","416","416","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","248171","NA","248590","NA","2317","NA","NA","249590","2318","248168","NA","248171","NA","NA","Experience_test","1024"
"89.9224806202","89.9224806202","NA","534","534","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","128","NA","128","NA","0","0","NA","128","0","128","NA","128","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","tomate","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","470","470","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","249994","NA","250467","NA","2317","NA","NA","251467","2318","249992","NA","249994","NA","NA","Experience_test","1024"
"90","90","NA","534","534","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","129","NA","129","NA","0","0","NA","129","0","129","NA","129","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","espèce","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","478","478","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","251871","NA","252352","NA","2317","NA","NA","253352","2318","251869","NA","251871","NA","NA","Experience_test","1024"
"90.0763358779","90.0763358779","NA","533","533","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","130","NA","130","NA","0","0","NA","130","0","130","NA","130","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","boulot","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","469","469","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","253768","NA","254240","NA","2317","NA","NA","255240","2318","253766","NA","253768","NA","NA","Experience_test","1024"
"90.1515151515","90.1515151515","NA","533","533","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","131","NA","131","NA","0","0","NA","131","0","131","NA","131","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","bébé","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","450","450","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","255625","NA","256078","NA","2317","NA","NA","257078","2318","255623","NA","255625","NA","NA","Experience_test","1024"
"90.2255639098","90.2255639098","NA","533","533","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","132","NA","132","NA","0","0","NA","132","0","132","NA","132","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","face","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","570","570","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","257480","NA","258053","NA","2317","NA","NA","259053","2318","257478","NA","257480","NA","NA","Experience_test","1024"
"90.2985074627","90.2985074627","NA","532","532","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","133","NA","133","NA","0","0","NA","133","0","133","NA","133","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","type","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","417","417","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","259453","NA","259873","NA","2317","NA","NA","260873","2318","259451","NA","259453","NA","NA","Experience_test","1024"
"90.3703703704","90.3703703704","NA","531","531","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","134","NA","134","NA","0","0","NA","134","0","134","NA","134","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","peuple","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","431","431","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","261285","NA","261719","NA","2317","NA","NA","262719","2318","261283","NA","261285","NA","NA","Experience_test","1024"
"90.4411764706","90.4411764706","NA","531","531","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","135","NA","135","NA","0","0","NA","135","0","135","NA","135","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","yeux","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","464","464","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","263123","NA","263590","NA","2317","NA","NA","264590","2318","263120","NA","263123","NA","NA","Experience_test","1024"
"90.5109489051","90.5109489051","NA","531","531","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","136","NA","136","NA","0","0","NA","136","0","136","NA","136","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","pays","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","512","512","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","264994","NA","265509","NA","2317","NA","NA","266509","2318","264992","NA","264994","NA","NA","Experience_test","1024"
"90.5797101449","90.5797101449","NA","530","530","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","137","NA","137","NA","0","0","NA","137","0","137","NA","137","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","jour","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","423","423","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","266921","NA","267347","NA","2317","NA","NA","268347","2318","266918","NA","266920","NA","NA","Experience_test","1024"
