acc,accuracy,allowed_responses,average_response_time,avg_rt,background,bidi,break_if,canvas_backend,column_order,compensation,coordinates,correct,correct__keyboard_response,correct_keyboard_response,correct_response,count__keyboard_response,count__sketchpad,count_attente,count_blank_screen,count_experiment,count_getting_started,count_keyboard_response,count_logger,count_loop,count_sequence,count_sketchpad,count_stimuluspresentation,count_welcome,cycles,delay_attente,description,duration,flush,font_bold,font_family,font_italic,font_size,foreground,freq,height,item,jitter,jitter_mode,keyboard_backend,length,mouse_backend,note,order,repeat,repeat_cycle,reset_variables,resp,response,response__keyboard_response,response__sketchpad,response_keyboard_response,response_time,response_time__keyboard_response,response_time__sketchpad,response_time_keyboard_response,response_time_welcome,response_welcome,sampler_backend,start,start_response_interval,subject_nr,subject_parity,synth_backend,time__keyboard_response,time__sketchpad,time_attente,time_blank_screen,time_experiment,time_getting_started,time_keyboard_response,time_logger,time_loop,time_sequence,time_sketchpad,time_stimuluspresentation,time_welcome,timeout,title,width
"92.0903954802","92.0903954802","NA","601","601","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","176","NA","NA","176","0","0","NA","176","0","176","NA","176","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","esré","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","516","516","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","275807","NA","NA","276328","2851","NA","NA","276828","2853","275783","NA","275807","NA","NA","lEXDEC","1024"
"92.1348314607","92.1348314607","NA","600","600","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","177","NA","NA","177","0","0","NA","177","0","177","NA","177","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","nonigr","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","533","533","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","277240","NA","NA","277777","2851","NA","NA","278277","2853","277219","NA","277240","NA","NA","lEXDEC","1024"
"92.1787709497","92.1787709497","NA","600","600","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","178","NA","NA","178","0","0","NA","178","0","178","NA","178","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","retard","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","625","625","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","278686","NA","NA","279315","2851","NA","NA","279815","2853","278666","NA","278686","NA","NA","lEXDEC","1024"
"92.2222222222","92.2222222222","NA","600","600","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","179","NA","NA","179","0","0","NA","179","0","179","NA","179","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","vase","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","526","526","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","280283","NA","NA","280813","2851","NA","NA","281313","2853","280263","NA","280283","NA","NA","lEXDEC","1024"
"92.2651933702","92.2651933702","NA","600","600","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","180","NA","NA","180","0","0","NA","180","0","180","NA","180","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","arit","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","604","604","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","281762","NA","NA","282369","2851","NA","NA","282869","2853","281742","NA","281762","NA","NA","lEXDEC","1024"
"92.3076923077","92.3076923077","NA","600","600","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","181","NA","NA","181","0","0","NA","181","0","181","NA","181","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","marbre","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","642","642","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","283322","NA","NA","283970","2851","NA","NA","284471","2853","283303","NA","283322","NA","NA","lEXDEC","1024"
"92.349726776","92.349726776","NA","599","599","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","182","NA","NA","182","0","0","NA","182","0","182","NA","182","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","héro","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","418","418","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","284923","NA","NA","285345","2851","NA","NA","285845","2853","284903","NA","284923","NA","NA","lEXDEC","1024"
"92.3913043478","92.3913043478","NA","599","599","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","183","NA","NA","183","0","0","NA","183","0","183","NA","183","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","cant","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","651","651","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","286266","NA","NA","286921","2851","NA","NA","287421","2853","286246","NA","286266","NA","NA","lEXDEC","1024"
"92.4324324324","92.4324324324","NA","600","600","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","184","NA","NA","184","0","0","NA","184","0","184","NA","184","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","hans","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","623","623","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","287836","NA","NA","288464","2851","NA","NA","288964","2853","287812","NA","287836","NA","NA","lEXDEC","1024"
"92.4731182796","92.4731182796","NA","599","599","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","185","NA","NA","185","0","0","NA","185","0","185","NA","185","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","amutes","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","540","540","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","289425","NA","NA","289969","2851","NA","NA","290469","2853","289402","NA","289425","NA","NA","lEXDEC","1024"
"92.513368984","92.513368984","NA","598","598","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","186","NA","NA","186","0","0","NA","186","0","186","NA","186","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","avis","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","451","451","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","290886","NA","NA","291343","2851","NA","NA","291843","2853","290861","NA","290885","NA","NA","lEXDEC","1024"
"92.5531914894","92.5531914894","NA","598","598","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","187","NA","NA","187","0","0","NA","187","0","187","NA","187","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","aidios","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","528","528","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","292303","NA","NA","292836","2851","NA","NA","293336","2853","292281","NA","292302","NA","NA","lEXDEC","1024"
"92.5925925926","92.5925925926","NA","597","597","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","188","NA","NA","188","0","0","NA","188","0","188","NA","188","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","jour","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","366","366","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","293799","NA","NA","294169","2851","NA","NA","294669","2853","293779","NA","293799","NA","NA","lEXDEC","1024"
"92.6315789474","92.6315789474","NA","596","596","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","189","NA","NA","189","0","0","NA","189","0","189","NA","189","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","atte","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","451","451","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","295111","NA","NA","295566","2851","NA","NA","296066","2853","295090","NA","295111","NA","NA","lEXDEC","1024"
"92.6701570681","92.6701570681","NA","595","595","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","190","NA","NA","190","0","0","NA","190","0","190","NA","190","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","retour","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","346","346","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","296514","NA","NA","296863","2851","NA","NA","297364","2853","296492","NA","296514","NA","NA","lEXDEC","1024"
"92.7083333333","92.7083333333","NA","594","594","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","191","NA","NA","191","0","0","NA","191","0","191","NA","191","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","argent","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","485","485","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","297824","NA","NA","298313","2851","NA","NA","298813","2853","297804","NA","297824","NA","NA","lEXDEC","1024"
"92.7461139896","92.7461139896","NA","594","594","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","192","NA","NA","192","0","0","NA","192","0","192","NA","192","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","sens","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","560","560","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","299215","NA","NA","299779","2851","NA","NA","300279","2853","299195","NA","299215","NA","NA","lEXDEC","1024"
"92.7835051546","92.7835051546","NA","594","594","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","193","NA","NA","193","0","0","NA","193","0","193","NA","193","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","desant","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","558","558","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","300717","NA","NA","301279","2851","NA","NA","301779","2853","300698","NA","300717","NA","NA","lEXDEC","1024"
"92.8205128205","92.8205128205","NA","594","594","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","194","NA","NA","194","0","0","NA","194","0","194","NA","194","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","fraise","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","530","530","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","302209","NA","NA","302743","2851","NA","NA","303243","2853","302189","NA","302209","NA","NA","lEXDEC","1024"
"92.8571428571","92.8571428571","NA","593","593","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","195","NA","NA","195","0","0","NA","195","0","195","NA","195","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","éblite","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","524","524","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","303681","NA","NA","304209","2851","NA","NA","304709","2853","303660","NA","303681","NA","NA","lEXDEC","1024"
"92.8934010152","92.8934010152","NA","593","593","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","196","NA","NA","196","0","0","NA","196","0","196","NA","196","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","siquet","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","507","507","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","305125","NA","NA","305636","2851","NA","NA","306136","2853","305103","NA","305124","NA","NA","lEXDEC","1024"
"92.9292929293","92.9292929293","NA","593","593","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","197","NA","NA","197","0","0","NA","197","0","197","NA","197","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","smer","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","552","552","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","306642","NA","NA","307200","2851","NA","NA","307700","2853","306586","NA","306642","NA","NA","lEXDEC","1024"
"92.4623115578","92.4623115578","NA","592","592","black","no","NA","xpyriment","NA","0","relative","0","0","NA","NA","198","NA","NA","198","0","0","NA","198","0","198","NA","198","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","pere","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","o","o","NA","NA","483","483","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","308096","NA","NA","308583","2851","NA","NA","309083","2853","308080","NA","308096","NA","NA","lEXDEC","1024"
"92.5","92.5","NA","592","592","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","199","NA","NA","199","0","0","NA","199","0","199","NA","199","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","chluce","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","653","653","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","309526","NA","NA","310183","2851","NA","NA","310683","2853","309511","NA","309526","NA","NA","lEXDEC","1024"
"92.5373134328","92.5373134328","NA","593","593","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","200","NA","NA","200","0","0","NA","200","0","200","NA","200","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","gibier","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","670","670","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","311145","NA","NA","311819","2851","NA","NA","312319","2853","311121","NA","311145","NA","NA","lEXDEC","1024"
"92.5742574257","92.5742574257","NA","592","592","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","201","NA","NA","201","0","0","NA","201","0","201","NA","201","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","fois","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","437","437","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","312740","NA","NA","313181","2851","NA","NA","313681","2853","312718","NA","312739","NA","NA","lEXDEC","1024"
"92.6108374384","92.6108374384","NA","592","592","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","202","NA","NA","202","0","0","NA","202","0","202","NA","202","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","trit","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","681","681","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","314118","NA","NA","314804","2851","NA","NA","315304","2853","314097","NA","314118","NA","NA","lEXDEC","1024"
"92.6470588235","92.6470588235","NA","593","593","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","203","NA","NA","203","0","0","NA","203","0","203","NA","203","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","oies","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","667","667","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","315788","NA","NA","316459","2851","NA","NA","316959","2853","315767","NA","315788","NA","NA","lEXDEC","1024"
"92.6829268293","92.6829268293","NA","592","592","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","204","NA","NA","204","0","0","NA","204","0","204","NA","204","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","truc","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","505","505","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","317404","NA","NA","317913","2851","NA","NA","318413","2853","317381","NA","317404","NA","NA","lEXDEC","1024"
"92.7184466019","92.7184466019","NA","592","592","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","205","NA","NA","205","0","0","NA","205","0","205","NA","205","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","reviar","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","613","613","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","318861","NA","NA","319477","2851","NA","NA","319977","2853","318839","NA","318861","NA","NA","lEXDEC","1024"
"92.270531401","92.270531401","NA","592","592","black","no","NA","xpyriment","NA","0","relative","0","0","NA","NA","206","NA","NA","206","0","0","NA","206","0","206","NA","206","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","creuvé","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","o","o","NA","NA","580","580","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","320456","NA","NA","321040","2851","NA","NA","321540","2853","320436","NA","320456","NA","NA","lEXDEC","1024"
"91.8269230769","91.8269230769","NA","593","593","black","no","NA","xpyriment","NA","0","relative","0","0","NA","NA","207","NA","NA","207","0","0","NA","207","0","207","NA","207","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","cole","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","o","o","NA","NA","654","654","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","321967","NA","NA","322625","2851","NA","NA","323125","2853","321947","NA","321967","NA","NA","lEXDEC","1024"
"91.8660287081","91.8660287081","NA","593","593","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","208","NA","NA","208","0","0","NA","208","0","208","NA","208","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","prorez","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","754","754","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","323560","NA","NA","324318","2851","NA","NA","324818","2853","323538","NA","323559","NA","NA","lEXDEC","1024"
"91.9047619048","91.9047619048","NA","593","593","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","209","NA","NA","209","0","0","NA","209","0","209","NA","209","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","édri","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","546","546","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","325231","NA","NA","325781","2851","NA","NA","326281","2853","325209","NA","325230","NA","NA","lEXDEC","1024"
"91.9431279621","91.9431279621","NA","593","593","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","210","NA","NA","210","0","0","NA","210","0","210","NA","210","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","bienla","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","518","518","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","326732","NA","NA","327255","2851","NA","NA","327755","2853","326710","NA","326731","NA","NA","lEXDEC","1024"
"91.9811320755","91.9811320755","NA","594","594","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","211","NA","NA","211","0","0","NA","211","0","211","NA","211","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","ruse","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","958","958","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","328165","NA","NA","329127","2851","NA","NA","329627","2853","328144","NA","328165","NA","NA","lEXDEC","1024"
"92.0187793427","92.0187793427","NA","595","595","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","212","NA","NA","212","0","0","NA","212","0","212","NA","212","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","oplies","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","684","684","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","330056","NA","NA","330744","2851","NA","NA","331244","2853","330035","NA","330056","NA","NA","lEXDEC","1024"
"92.0560747664","92.0560747664","NA","597","597","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","213","NA","NA","213","0","0","NA","213","0","213","NA","213","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","martié","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","951","951","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","331676","NA","NA","332630","2851","NA","NA","333130","2853","331654","NA","331676","NA","NA","lEXDEC","1024"
"92.0930232558","92.0930232558","NA","596","596","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","214","NA","NA","214","0","0","NA","214","0","214","NA","214","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","albrée","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","563","563","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","333597","NA","NA","334166","2851","NA","NA","334666","2853","333575","NA","333597","NA","NA","lEXDEC","1024"
"92.1296296296","92.1296296296","NA","596","596","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","215","NA","NA","215","0","0","NA","215","0","215","NA","215","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","oque","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","443","443","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","335120","NA","NA","335567","2851","NA","NA","336067","2853","335101","NA","335120","NA","NA","lEXDEC","1024"
"92.1658986175","92.1658986175","NA","595","595","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","216","NA","NA","216","0","0","NA","216","0","216","NA","216","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","areuge","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","517","517","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","336524","NA","NA","337045","2851","NA","NA","337545","2853","336506","NA","336524","NA","NA","lEXDEC","1024"
"92.2018348624","92.2018348624","NA","595","595","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","217","NA","NA","217","0","0","NA","217","0","217","NA","217","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","trac","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","490","490","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","338026","NA","NA","338520","2851","NA","NA","339020","2853","338007","NA","338026","NA","NA","lEXDEC","1024"
"92.2374429224","92.2374429224","NA","594","594","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","218","NA","NA","218","0","0","NA","218","0","218","NA","218","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","enfant","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","411","411","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","339438","NA","NA","339853","2851","NA","NA","340353","2853","339416","NA","339438","NA","NA","lEXDEC","1024"
"92.2727272727","92.2727272727","NA","594","594","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","219","NA","NA","219","0","0","NA","219","0","219","NA","219","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","pora","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","555","555","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","340792","NA","NA","341351","2851","NA","NA","341851","2853","340770","NA","340792","NA","NA","lEXDEC","1024"
"92.3076923077","92.3076923077","NA","594","594","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","220","NA","NA","220","0","0","NA","220","0","220","NA","220","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","sons","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","548","548","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","342298","NA","NA","342850","2851","NA","NA","343350","2853","342277","NA","342298","NA","NA","lEXDEC","1024"
"92.3423423423","92.3423423423","NA","594","594","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","221","NA","NA","221","0","0","NA","221","0","221","NA","221","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","épéche","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","571","571","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","343788","NA","NA","344363","2851","NA","NA","344863","2853","343766","NA","343788","NA","NA","lEXDEC","1024"
"92.3766816143","92.3766816143","NA","593","593","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","222","NA","NA","222","0","0","NA","222","0","222","NA","222","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","avenue","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","504","504","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","345384","NA","NA","345903","2851","NA","NA","346404","2853","345333","NA","345384","NA","NA","lEXDEC","1024"
"92.4107142857","92.4107142857","NA","594","594","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","223","NA","NA","223","0","0","NA","223","0","223","NA","223","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","yang","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","799","799","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","346866","NA","NA","347669","2851","NA","NA","348169","2853","346850","NA","346866","NA","NA","lEXDEC","1024"
"92.4444444444","92.4444444444","NA","597","597","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","224","NA","NA","224","0","0","NA","224","0","224","NA","224","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","pefois","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","1203","1203","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","348641","NA","NA","349849","2851","NA","NA","350349","2853","348624","NA","348641","NA","NA","lEXDEC","1024"
"92.4778761062","92.4778761062","NA","597","597","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","225","NA","NA","225","0","0","NA","225","0","225","NA","225","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","phares","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","583","583","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","350836","NA","NA","351425","2851","NA","NA","351925","2853","350807","NA","350835","NA","NA","lEXDEC","1024"
"92.0704845815","92.0704845815","NA","597","597","black","no","NA","xpyriment","NA","0","relative","0","0","NA","NA","226","NA","NA","226","0","0","NA","226","0","226","NA","226","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","gale","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","e","e","NA","NA","598","598","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","352374","NA","NA","352977","2851","NA","NA","353477","2853","352348","NA","352373","NA","NA","lEXDEC","1024"
"92.1052631579","92.1052631579","NA","597","597","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","227","NA","NA","227","0","0","NA","227","0","227","NA","227","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","frorse","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","743","743","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","353933","NA","NA","354680","2851","NA","NA","355180","2853","353907","NA","353932","NA","NA","lEXDEC","1024"
