acc,accuracy,allowed_responses,average_response_time,avg_rt,background,break_if,canvas_backend,column_order,compensation,coordinates,correct,correct__keyboard_response,correct_keyboard_response,correct_response,count__keyboard_response,count__sketchpad,count_attente,count_blank_screen,count_experiment,count_getting_started,count_keyboard_response,count_logger,count_loop,count_sequence,count_sketchpad,count_stimuluspresentation,count_welcome,cycles,delay_attente,description,duration,flush,foreground,freq,height,item,jitter,jitter_mode,keyboard_backend,length,mouse_backend,note,order,repeat,repeat_cycle,reset_variables,resp,response,response__keyboard_response,response__sketchpad,response_keyboard_response,response_time,response_time__keyboard_response,response_time__sketchpad,response_time_keyboard_response,response_time_welcome,response_welcome,sampler_backend,start,start_response_interval,subject_nr,subject_parity,synth_backend,time__keyboard_response,time__sketchpad,time_attente,time_blank_screen,time_experiment,time_getting_started,time_keyboard_response,time_logger,time_loop,time_sequence,time_sketchpad,time_stimuluspresentation,time_welcome,timeout,title,width
"88.5057471264","88.5057471264","NA","627","627","black","NA","xpyriment","NA","0","relative","0","0","NA","NA","86","NA","NA","86","0","0","NA","86","0","86","NA","86","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","bioche","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","o","o","NA","NA","475","475","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","133087","NA","NA","133567","2699","NA","NA","134067","2699","133064","NA","133087","NA","NA","New experiment","1024"
"88.6363636364","88.6363636364","NA","629","629","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","87","NA","NA","87","0","0","NA","87","0","87","NA","87","NA","NA","NA","Logs experimental data","NA","NA","white","lf","768","sons","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","854","854","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","134455","NA","NA","135313","2699","NA","NA","135813","2699","134429","NA","134454","NA","NA","New experiment","1024"
"88.7640449438","88.7640449438","NA","629","629","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","88","NA","NA","88","0","0","NA","88","0","88","NA","88","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","oitaté","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","598","598","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","136190","NA","NA","136792","2699","NA","NA","137292","2699","136167","NA","136190","NA","NA","New experiment","1024"
"88.8888888889","88.8888888889","NA","631","631","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","89","NA","NA","89","0","0","NA","89","0","89","NA","89","NA","NA","NA","Logs experimental data","NA","NA","white","hf","768","sens","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","832","832","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","137655","NA","NA","138491","2699","NA","NA","138991","2699","137635","NA","137655","NA","NA","New experiment","1024"
"89.010989011","89.010989011","NA","636","636","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","90","NA","NA","90","0","0","NA","90","0","90","NA","90","NA","NA","NA","Logs experimental data","NA","NA","white","lf","768","phares","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","1065","1065","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","139348","NA","NA","140417","2699","NA","NA","140917","2699","139325","NA","139348","NA","NA","New experiment","1024"
"89.1304347826","89.1304347826","NA","639","639","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","91","NA","NA","91","0","0","NA","91","0","91","NA","91","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","resace","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","941","941","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","141287","NA","NA","142233","2699","NA","NA","142733","2699","141260","NA","141287","NA","NA","New experiment","1024"
"89.247311828","89.247311828","NA","638","638","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","92","NA","NA","92","0","0","NA","92","0","92","NA","92","NA","NA","NA","Logs experimental data","NA","NA","white","hf","768","avis","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","556","556","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","143098","NA","NA","143659","2699","NA","NA","144159","2699","143070","NA","143098","NA","NA","New experiment","1024"
"89.3617021277","89.3617021277","NA","636","636","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","93","NA","NA","93","0","0","NA","93","0","93","NA","93","NA","NA","NA","Logs experimental data","NA","NA","white","hf","768","moment","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","435","435","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","144517","NA","NA","144957","2699","NA","NA","145457","2699","144489","NA","144517","NA","NA","New experiment","1024"
"88.4210526316","88.4210526316","NA","636","636","black","NA","xpyriment","NA","0","relative","0","0","NA","NA","94","NA","NA","94","0","0","NA","94","0","94","NA","94","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","vera","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","o","o","NA","NA","600","600","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","145820","NA","NA","146424","2699","NA","NA","146924","2699","145791","NA","145820","NA","NA","New experiment","1024"
"88.5416666667","88.5416666667","NA","635","635","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","95","NA","NA","95","0","0","NA","95","0","95","NA","95","NA","NA","NA","Logs experimental data","NA","NA","white","lf","768","pétard","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","543","543","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","147289","NA","NA","147837","2699","NA","NA","148337","2699","147259","NA","147289","NA","NA","New experiment","1024"
"88.6597938144","88.6597938144","NA","638","638","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","96","NA","NA","96","0","0","NA","96","0","96","NA","96","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","dourut","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","908","908","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","148715","NA","NA","149627","2699","NA","NA","150128","2699","148687","NA","148715","NA","NA","New experiment","1024"
"88.7755102041","88.7755102041","NA","636","636","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","97","NA","NA","97","0","0","NA","97","0","97","NA","97","NA","NA","NA","Logs experimental data","NA","NA","white","lf","768","armées","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","467","467","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","150604","NA","NA","151075","2699","NA","NA","151575","2699","150514","NA","150603","NA","NA","New experiment","1024"
"88.8888888889","88.8888888889","NA","636","636","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","98","NA","NA","98","0","0","NA","98","0","98","NA","98","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","veuple","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","661","661","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","151961","NA","NA","152626","2699","NA","NA","153126","2699","151941","NA","151961","NA","NA","New experiment","1024"
"89","89","NA","634","634","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","99","NA","NA","99","0","0","NA","99","0","99","NA","99","NA","NA","NA","Logs experimental data","NA","NA","white","lf","768","dodo","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","391","391","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","153514","NA","NA","153910","2699","NA","NA","154410","2699","153495","NA","153514","NA","NA","New experiment","1024"
"89.1089108911","89.1089108911","NA","632","632","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","100","NA","NA","100","0","0","NA","100","0","100","NA","100","NA","NA","NA","Logs experimental data","NA","NA","white","hf","768","accord","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","503","503","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","154801","NA","NA","155309","2699","NA","NA","155809","2699","154778","NA","154801","NA","NA","New experiment","1024"
"89.2156862745","89.2156862745","NA","630","630","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","101","NA","NA","101","0","0","NA","101","0","101","NA","101","NA","NA","NA","Logs experimental data","NA","NA","white","hf","768","femmes","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","393","393","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","156168","NA","NA","156566","2699","NA","NA","157066","2699","156141","NA","156168","NA","NA","New experiment","1024"
"89.3203883495","89.3203883495","NA","630","630","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","102","NA","NA","102","0","0","NA","102","0","102","NA","102","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","mora","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","631","631","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","157426","NA","NA","158062","2699","NA","NA","158562","2699","157399","NA","157426","NA","NA","New experiment","1024"
"89.4230769231","89.4230769231","NA","630","630","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","103","NA","NA","103","0","0","NA","103","0","103","NA","103","NA","NA","NA","Logs experimental data","NA","NA","white","hf","768","fric","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","656","656","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","158922","NA","NA","159584","2699","NA","NA","160084","2699","158898","NA","158922","NA","NA","New experiment","1024"
"89.5238095238","89.5238095238","NA","630","630","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","104","NA","NA","104","0","0","NA","104","0","104","NA","104","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","mémeme","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","611","611","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","160460","NA","NA","161076","2699","NA","NA","161576","2699","160432","NA","160460","NA","NA","New experiment","1024"
"89.6226415094","89.6226415094","NA","629","629","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","105","NA","NA","105","0","0","NA","105","0","105","NA","105","NA","NA","NA","Logs experimental data","NA","NA","white","hf","768","jour","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","470","470","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","161938","NA","NA","162413","2699","NA","NA","162913","2699","161910","NA","161938","NA","NA","New experiment","1024"
"89.7196261682","89.7196261682","NA","629","629","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","106","NA","NA","106","0","0","NA","106","0","106","NA","106","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","martié","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","687","687","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","163293","NA","NA","163985","2699","NA","NA","164485","2699","163256","NA","163293","NA","NA","New experiment","1024"
"89.8148148148","89.8148148148","NA","629","629","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","107","NA","NA","107","0","0","NA","107","0","107","NA","107","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","labuts","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","571","571","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","164872","NA","NA","165447","2699","NA","NA","165947","2699","164840","NA","164872","NA","NA","New experiment","1024"
"89.9082568807","89.9082568807","NA","631","631","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","108","NA","NA","108","0","0","NA","108","0","108","NA","108","NA","NA","NA","Logs experimental data","NA","NA","white","lf","768","bunker","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","881","881","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","166343","NA","NA","167228","2699","NA","NA","167728","2699","166317","NA","166342","NA","NA","New experiment","1024"
"90","90","NA","634","634","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","109","NA","NA","109","0","0","NA","109","0","109","NA","109","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","cant","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","1009","1009","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","168100","NA","NA","169114","2699","NA","NA","169614","2699","168077","NA","168100","NA","NA","New experiment","1024"
"90.0900900901","90.0900900901","NA","635","635","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","110","NA","NA","110","0","0","NA","110","0","110","NA","110","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","scrors","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","704","704","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","169976","NA","NA","170684","2699","NA","NA","171184","2699","169954","NA","169976","NA","NA","New experiment","1024"
"90.1785714286","90.1785714286","NA","635","635","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","111","NA","NA","111","0","0","NA","111","0","111","NA","111","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","blût","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","603","603","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","171557","NA","NA","172165","2699","NA","NA","172665","2699","171534","NA","171557","NA","NA","New experiment","1024"
"90.2654867257","90.2654867257","NA","634","634","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","112","NA","NA","112","0","0","NA","112","0","112","NA","112","NA","NA","NA","Logs experimental data","NA","NA","white","hf","768","prison","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","520","520","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","173033","NA","NA","173558","2699","NA","NA","174058","2699","173007","NA","173033","NA","NA","New experiment","1024"
"90.350877193","90.350877193","NA","633","633","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","113","NA","NA","113","0","0","NA","113","0","113","NA","113","NA","NA","NA","Logs experimental data","NA","NA","white","lf","768","héro","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","556","556","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","174432","NA","NA","174992","2699","NA","NA","175492","2699","174402","NA","174432","NA","NA","New experiment","1024"
"90.4347826087","90.4347826087","NA","632","632","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","114","NA","NA","114","0","0","NA","114","0","114","NA","114","NA","NA","NA","Logs experimental data","NA","NA","white","hf","768","fait","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","475","475","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","175846","NA","NA","176329","2699","NA","NA","176829","2699","175818","NA","175846","NA","NA","New experiment","1024"
"90.5172413793","90.5172413793","NA","629","629","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","115","NA","NA","115","0","0","NA","115","0","115","NA","115","NA","NA","NA","Logs experimental data","NA","NA","white","hf","768","peur","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","386","386","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","177186","NA","NA","177577","2699","NA","NA","178077","2699","177158","NA","177186","NA","NA","New experiment","1024"
"90.5982905983","90.5982905983","NA","628","628","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","116","NA","NA","116","0","0","NA","116","0","116","NA","116","NA","NA","NA","Logs experimental data","NA","NA","white","lf","768","tomate","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","483","483","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","178442","NA","NA","178930","2699","NA","NA","179430","2699","178413","NA","178442","NA","NA","New experiment","1024"
"90.6779661017","90.6779661017","NA","627","627","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","117","NA","NA","117","0","0","NA","117","0","117","NA","117","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","nonigr","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","479","479","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","179803","NA","NA","180286","2699","NA","NA","180787","2699","179775","NA","179802","NA","NA","New experiment","1024"
"90.756302521","90.756302521","NA","626","626","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","118","NA","NA","118","0","0","NA","118","0","118","NA","118","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","noples","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","472","472","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","181168","NA","NA","181645","2699","NA","NA","182145","2699","181142","NA","181168","NA","NA","New experiment","1024"
"90.8333333333","90.8333333333","NA","624","624","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","119","NA","NA","119","0","0","NA","119","0","119","NA","119","NA","NA","NA","Logs experimental data","NA","NA","white","hf","768","chef","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","421","421","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","182522","NA","NA","182948","2699","NA","NA","183449","2699","182499","NA","182522","NA","NA","New experiment","1024"
"90.9090909091","90.9090909091","NA","622","622","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","120","NA","NA","120","0","0","NA","120","0","120","NA","120","NA","NA","NA","Logs experimental data","NA","NA","white","lf","768","rien","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","403","403","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","183819","NA","NA","184227","2699","NA","NA","184727","2699","183793","NA","183819","NA","NA","New experiment","1024"
"90.9836065574","90.9836065574","NA","621","621","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","121","NA","NA","121","0","0","NA","121","0","121","NA","121","NA","NA","NA","Logs experimental data","NA","NA","white","hf","768","idée","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","447","447","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","185092","NA","NA","185545","2699","NA","NA","186045","2699","185069","NA","185092","NA","NA","New experiment","1024"
"91.0569105691","91.0569105691","NA","619","619","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","122","NA","NA","122","0","0","NA","122","0","122","NA","122","NA","NA","NA","Logs experimental data","NA","NA","white","lf","768","estime","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","465","465","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","186474","NA","NA","186943","2699","NA","NA","187443","2699","186402","NA","186473","NA","NA","New experiment","1024"
"91.1290322581","91.1290322581","NA","618","618","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","123","NA","NA","123","0","0","NA","123","0","123","NA","123","NA","NA","NA","Logs experimental data","NA","NA","white","hf","768","minute","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","463","463","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","187795","NA","NA","188263","2699","NA","NA","188763","2699","187775","NA","187795","NA","NA","New experiment","1024"
"91.2","91.2","NA","616","616","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","124","NA","NA","124","0","0","NA","124","0","124","NA","124","NA","NA","NA","Logs experimental data","NA","NA","white","hf","768","pied","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","377","377","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","189154","NA","NA","189535","2699","NA","NA","190035","2699","189134","NA","189154","NA","NA","New experiment","1024"
"91.2698412698","91.2698412698","NA","616","616","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","125","NA","NA","125","0","0","NA","125","0","125","NA","125","NA","NA","NA","Logs experimental data","NA","NA","white","lf","768","labeur","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","541","541","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","190431","NA","NA","190977","2699","NA","NA","191477","2699","190404","NA","190431","NA","NA","New experiment","1024"
"91.3385826772","91.3385826772","NA","615","615","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","126","NA","NA","126","0","0","NA","126","0","126","NA","126","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","pasome","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","497","497","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","191836","NA","NA","192338","2699","NA","NA","192838","2699","191810","NA","191836","NA","NA","New experiment","1024"
"90.625","90.625","NA","613","613","black","NA","xpyriment","NA","0","relative","0","0","NA","NA","127","NA","NA","127","0","0","NA","127","0","127","NA","127","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","refois","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","o","o","NA","NA","456","456","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","193209","NA","NA","193670","2699","NA","NA","194170","2699","193176","NA","193208","NA","NA","New experiment","1024"
"90.6976744186","90.6976744186","NA","613","613","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","128","NA","NA","128","0","0","NA","128","0","128","NA","128","NA","NA","NA","Logs experimental data","NA","NA","white","hf","768","garçon","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","566","566","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","194544","NA","NA","195115","2699","NA","NA","195615","2699","194517","NA","194544","NA","NA","New experiment","1024"
"90.7692307692","90.7692307692","NA","613","613","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","129","NA","NA","129","0","0","NA","129","0","129","NA","129","NA","NA","NA","Logs experimental data","NA","NA","white","lf","768","caviar","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","564","564","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","195996","NA","NA","196565","2699","NA","NA","197065","2699","195967","NA","195996","NA","NA","New experiment","1024"
"90.8396946565","90.8396946565","NA","612","612","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","130","NA","NA","130","0","0","NA","130","0","130","NA","130","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","pnud","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","514","514","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","197439","NA","NA","197958","2699","NA","NA","198458","2699","197410","NA","197439","NA","NA","New experiment","1024"
"90.9090909091","90.9090909091","NA","610","610","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","131","NA","NA","131","0","0","NA","131","0","131","NA","131","NA","NA","NA","Logs experimental data","NA","NA","white","hf","768","fois","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","365","365","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","198840","NA","NA","199210","2699","NA","NA","199710","2699","198812","NA","198840","NA","NA","New experiment","1024"
"90.977443609","90.977443609","NA","611","611","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","132","NA","NA","132","0","0","NA","132","0","132","NA","132","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","vovans","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","735","735","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","200087","NA","NA","200827","2699","NA","NA","201327","2699","200061","NA","200087","NA","NA","New experiment","1024"
"91.0447761194","91.0447761194","NA","611","611","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","133","NA","NA","133","0","0","NA","133","0","133","NA","133","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","atie","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","576","576","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","201699","NA","NA","202279","2699","NA","NA","202779","2699","201676","NA","201699","NA","NA","New experiment","1024"
"91.1111111111","91.1111111111","NA","610","610","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","134","NA","NA","134","0","0","NA","134","0","134","NA","134","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","cesé","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","517","517","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","203155","NA","NA","203677","2699","NA","NA","204177","2699","203134","NA","203155","NA","NA","New experiment","1024"
"91.1764705882","91.1764705882","NA","611","611","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","135","NA","NA","135","0","0","NA","135","0","135","NA","135","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","oplies","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","815","815","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","204542","NA","NA","205364","2699","NA","NA","205864","2699","204517","NA","204542","NA","NA","New experiment","1024"
"91.2408759124","91.2408759124","NA","610","610","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","136","NA","NA","136","0","0","NA","136","0","136","NA","136","NA","NA","NA","Logs experimental data","NA","NA","white","hf","768","hommes","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","426","426","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","206222","NA","NA","206653","2699","NA","NA","207153","2699","206196","NA","206222","NA","NA","New experiment","1024"
"91.3043478261","91.3043478261","NA","610","610","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","137","NA","NA","137","0","0","NA","137","0","137","NA","137","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","prorez","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","532","532","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","207524","NA","NA","208060","2699","NA","NA","208560","2699","207489","NA","207524","NA","NA","New experiment","1024"
"90.6474820144","90.6474820144","NA","609","609","black","NA","xpyriment","NA","0","relative","0","0","NA","NA","138","NA","NA","138","0","0","NA","138","0","138","NA","138","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","pous","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","o","o","NA","NA","539","539","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","208915","NA","NA","209458","2699","NA","NA","209958","2699","208887","NA","208915","NA","NA","New experiment","1024"
"90.7142857143","90.7142857143","NA","611","611","black","NA","xpyriment","NA","0","relative","1","1","NA","NA","139","NA","NA","139","0","0","NA","139","0","139","NA","139","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","albrée","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","934","934","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","210321","NA","NA","211260","2699","NA","NA","211760","2699","210292","NA","210320","NA","NA","New experiment","1024"
"90.0709219858","90.0709219858","NA","610","610","black","NA","xpyriment","NA","0","relative","0","0","NA","NA","140","NA","NA","140","0","0","NA","140","0","140","NA","140","NA","NA","NA","Logs experimental data","NA","NA","white","pw","768","creuvé","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","o","o","NA","NA","419","419","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","212128","NA","NA","212552","2699","NA","NA","213052","2699","212099","NA","212128","NA","NA","New experiment","1024"
"89.4366197183","89.4366197183","NA","609","609","black","NA","xpyriment","NA","0","relative","0","0","NA","NA","141","NA","NA","141","0","0","NA","141","0","141","NA","141","NA","NA","NA","Logs experimental data","NA","NA","white","hf","768","tour","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","e","e","NA","NA","441","441","NA","NA","NA","NA","legacy","experiment","None","10","even","legacy","213433","NA","NA","213878","2699","NA","NA","214378","2699","213404","NA","213433","NA","NA","New experiment","1024"
